id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q18405732,wikidata,municipality,Горкинское сельское поселение,,,,wd:Q2217383,RU-BEL,51.03972222,38.74111111,Q18405732,,,14641417,,active,,wikidata,,2026-09-14,
wd:Q18407828,wikidata,municipality,Журавлевское сельское поселение,Журавлёвское сельское поселение,,,wd:Q2216635,RU-BEL,50.31194444,36.31888889,Q18407828,,,14610432,,active,,wikidata,,2026-09-14,
wd:Q18407020,wikidata,municipality,Оскольское сельское поселение,,,,wd:Q2217141,RU-BEL,50.82833333,37.82277778,Q18407020,,,14644444,,active,,wikidata,,2026-09-14,
wd:Q18406295,wikidata,municipality,Новостроевское сельское поселение,,Novostroyevskoye rural settlement,,wd:Q2216907,RU-BEL,50.46138889,35.72305556,Q18406295,,,14632472,,active,,wikidata,,2026-09-14,
wd:Q18407185,wikidata,municipality,Чулпанский сельсовет,,,,wd:Q2216764,RU-AST,45.89333333,47.71027778,Q18407185,,,12620444,,active,,wikidata,,2026-09-14,
wd:Q18407449,wikidata,municipality,Шаховское сельское поселение,,,,wd:Q2218569,RU-BEL,50.87472222,36.73444444,Q18407449,,,14646472,,active,,wikidata,,2026-09-14,
wd:Q18407244,wikidata,municipality,Павловское сельское поселение,,,,wd:Q1652648,RU-RYA,53.6905822,39.2432928,Q18407244,,,61615456,,active,,wikidata,,2026-09-14,
wd:Q18405605,wikidata,municipality,Насоновское сельское поселение,,,,wd:Q918963,RU-BEL,50.25361111,38.22361111,Q18405605,,,14620444,,active,,wikidata,,2026-09-14,
wd:Q18406132,wikidata,municipality,Новоалександровское сельское поселение,,,,wd:Q552923,RU-BEL,50.14833333,38.90444444,Q18406132,,,14650432,,active,,wikidata,,2026-09-14,
wd:Q18406574,wikidata,municipality,Огибнянское сельское поселение,,,,wd:Q2216704,RU-BEL,51.06083333,37.56138889,Q18406574,,,14654448,,active,,wikidata,,2026-09-14,
wd:Q18407355,wikidata,municipality,Ездоченское сельское поселение,,,,wd:Q2216704,RU-BEL,50.88472222,37.78166667,Q18407355,,,14654424,,active,,wikidata,,2026-09-14,
wd:Q18407831,wikidata,municipality,Журавское сельское поселение,,,,wd:Q2218569,RU-BEL,51.12638889,36.88,Q18407831,,,14646420,,active,,wikidata,,2026-09-14,
