id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q197573,wikidata,city,Хилок,,Khilok,,iso:RU-ZAB,RU-ZAB,51.35,110.45,Q197573,2022463,,76647101001,,active,,wikidata,,2026-09-15,
wd:Q198400,wikidata,city,Щучье,,Shchuchye,,iso:RU-KGN,RU-KGN,55.21666667,62.76666667,Q198400,1492320,,37644101001,,active,,wikidata,,2026-09-15,
wd:Q198152,wikidata,city,Шагонар,,Shagonar,,iso:RU-TY,RU-TY,51.53333333,92.9,Q198152,1492499,,93654101001,,active,,wikidata,,2026-09-15,
wd:Q198311,wikidata,city,Шимановск,,Shimanovsk,,iso:RU-AMU,RU-AMU,52,127.66666667,Q198311,2016701,,10740000001,,active,,wikidata,,2026-09-15,
wd:Q198753,wikidata,city,Эртиль,,Ertil,,iso:RU-VOR,RU-VOR,51.83333333,40.8,Q198753,563420,,20658101001,,active,,wikidata,,2026-09-15,
wd:Q198102,wikidata,city,Чистополь,,Chistopol,,iso:RU-TA,RU-TA,55.36666667,50.63333333,Q198102,567990,,92659101001,,active,,wikidata,,2026-09-15,
wd:Q198047,wikidata,city,Черноголовка,,Chernogolovka,,iso:RU-MOS,RU-MOS,56.01472222,38.38972222,Q198047,568808,,46781000001,,active,,wikidata,,2026-09-15,
wd:Q198163,wikidata,city,Шали,,Shali,,iso:RU-CE,RU-CE,43.15,45.9,Q198163,495957,,96637101001,,active,,wikidata,,2026-09-15,
wd:Q197625,wikidata,city,Цивильск,,Tsivilsk,,iso:RU-CU,RU-CU,55.86666667,47.48333333,Q197625,480851,,97641101001,,active,,wikidata,,2026-09-15,
wd:Q198299,wikidata,city,Шенкурск,,Shenkursk,,iso:RU-ARK,RU-ARK,62.1,42.9,Q198299,494884,,11658101001,,active,,wikidata,,2026-09-15,
wd:Q197620,wikidata,city,Хотьково,,Khotkovo,,iso:RU-MOS,RU-MOS,56.2535,37.97682,Q197620,549373,,46728000016,,active,,wikidata,,2026-09-15,
wd:Q198135,wikidata,city,Чудово,,Chudovo,,iso:RU-NGR,RU-NGR,59.12805556,31.65916667,Q198135,567774,,49650101001,,active,,wikidata,,2026-09-15,
wd:Q198190,wikidata,city,Шатура,,Shatura,,iso:RU-MOS,RU-MOS,55.56666667,39.53333333,Q198190,495518,,46586000001,,active,,wikidata,,2026-09-15,
wd:Q198145,wikidata,city,Чухлома,,Chukhloma,,iso:RU-KOS,RU-KOS,58.75,42.7,Q198145,567695,,34646101001,,active,,wikidata,,2026-09-15,
wd:Q197942,wikidata,city,Черемхово,,Cheremkhovo,,iso:RU-IRK,RU-IRK,53.15,103.06666667,Q197942,2025527,,25745000001,,active,,wikidata,,2026-09-15,
