id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q21669294,wikidata,village,Запольное,,Zapolnoye,,wd:Q17506586,RU-BEL,50.376861,38.995917,Q21669294,,,14605490106,,active,,wikidata,,2026-09-15,
wd:Q21668375,wikidata,village,Боброво,,,,wd:Q18408520,RU-BEL,51.028245,36.949001,Q21668375,,,14646456126,,active,,wikidata,,2026-09-15,
wd:Q21336223,wikidata,village,Жимолостное,,,,wd:Q18408011,RU-BEL,50.946434,36.726695,Q21336223,,,14646444111,,active,,wikidata,,2026-09-15,
wd:Q21673107,wikidata,village,Свиридово,,,,wd:Q18406286,RU-BEL,50.830696,36.94919,Q21673107,,,14640452131,,active,,wikidata,,2026-09-15,
wd:Q21672928,wikidata,village,Репное,,Repnoye,,wd:Q4247477,RU-BEL,50.537467,37.025403,Q21672928,,,14656456121,,active,,wikidata,,2026-09-15,
wd:Q25610579,wikidata,village,Ивановка,,"Ivanovka, Starooskolsky District, Belgorod Oblast",,wd:Q1653745,RU-BEL,51.099121,37.856407,Q25610579,,,14740000221,,active,,wikidata,,2026-09-15,
wd:Q25610577,wikidata,village,Знаменка,,"Znamenka, Starooskolsky District, Belgorod Oblast",,wd:Q1653745,RU-BEL,51.192387,38.270899,Q25610577,,,14740000216,,active,,wikidata,,2026-09-15,
wd:Q25610560,wikidata,village,Бабанинка,,Babanika,,wd:Q1653745,RU-BEL,51.1753,37.9444,Q25610560,580032,,14740000146,,active,,wikidata,,2026-09-15,
wd:Q21335104,wikidata,village,Ближнее,,,,wd:Q17506601,RU-BEL,50.57766,36.38086,Q21335104,,,14610408106,,active,,wikidata,,2026-09-15,
wd:Q21673398,wikidata,village,Становое,,,,wd:Q18401058,RU-BEL,49.992156,38.59352,Q21673398,,,14625449116,,active,,wikidata,,2026-09-15,
wd:Q21335099,wikidata,village,Бирюч,,"Biryuch, Valuysky District, Belgorod Oblast",,wd:Q18400744,RU-BEL,50.2563,37.7223,Q21335099,576312,,14620404101,,active,,wikidata,,2026-09-15,
wd:Q21336251,wikidata,village,Завидовка,,Zavidovka,,wd:Q18407870,RU-BEL,50.859185,36.14427,Q21336251,,,14658428101,,active,,wikidata,,2026-09-15,
wd:Q21672414,wikidata,village,Песковатка,,,,wd:Q18405732,RU-BEL,51.052428,38.768772,Q21672414,,,14641417116,,active,,wikidata,,2026-09-15,
wd:Q21668781,wikidata,village,Высокий,,,,wd:Q18326938,RU-BEL,50.88814,38.37258,Q21668781,,,14642460121,,active,,wikidata,,2026-09-15,
wd:Q25609803,wikidata,village,Хмелевое,,,,wd:Q18401290,RU-BEL,50.861339,37.451701,Q25609803,,,14640424106,,active,,wikidata,,2026-09-15,
wd:Q21344777,wikidata,village,Чурсино,,,,wd:Q18399684,RU-BEL,50.832272,36.711765,Q21344777,,,14658446121,,active,,wikidata,,2026-09-15,
wd:Q21845185,wikidata,village,Бобрава,,Bobrava,,wd:Q18400818,RU-BEL,50.935964,35.779738,Q21845185,,,14648404101,,active,,wikidata,,2026-09-15,
wd:Q21669102,wikidata,village,Домнино,,,,wd:Q18409134,RU-BEL,50.678022,36.304083,Q21669102,,,14658456121,,active,,wikidata,,2026-09-15,
wd:Q21845108,wikidata,village,Беломестное,,Belomestnoye,,wd:Q18326888,RU-BEL,50.694576,37.724027,Q21845108,,,14644404101,,active,,wikidata,,2026-09-15,
wd:Q25610558,wikidata,village,Анпиловка,,Anpilovka,,wd:Q1653745,RU-BEL,51.260087,37.879375,Q25610558,,,14740000136,,active,,wikidata,,2026-09-15,
wd:Q21342077,wikidata,village,Новорождественка,,Novorozhdestvenka,,wd:Q4440386,RU-BEL,50.54619722,37.81817778,Q21342077,,,14630432106,,active,,wikidata,,2026-09-15,
wd:Q21343390,wikidata,village,Солнцевка,,,,wd:Q4539413,RU-BEL,50.2885,36.5758,Q21343390,,,14610490141,,active,,wikidata,,2026-09-15,
wd:Q21343391,wikidata,village,Солнцево,,,,wd:Q4151434,RU-BEL,51.194588,37.257222,Q21343391,,,14730000336,,active,,wikidata,,2026-09-15,
wd:Q21342170,wikidata,village,Новый Изрог,,,,wd:Q16022281,RU-BEL,50.40528,38.0425,Q21342170,796473,,14620464126,,active,,wikidata,,2026-09-15,
wd:Q21342493,wikidata,village,Петропавловка,,Petropavlovka,,wd:Q18406786,RU-BEL,51.004526,37.637991,Q21342493,,,14654452111,,active,,wikidata,,2026-09-15,
wd:Q21340687,wikidata,village,Нижнее Березово-Второе,,,,wd:Q16536424,RU-BEL,50.4347,37.1002,Q21340687,,,14656412116,,active,,wikidata,,2026-09-15,
wd:Q21343276,wikidata,village,Сергиевка,,,,wd:Q4151434,RU-BEL,51.207917,37.483969,Q21343276,,,14730000326,,active,,wikidata,,2026-09-15,
wd:Q21342467,wikidata,village,Песчаное,,Peschanoye,,wd:Q4266286,RU-BEL,50.741502,37.001481,Q21342467,,,14640444111,,active,,wikidata,,2026-09-15,
wd:Q21340382,wikidata,village,Нежеголь,,Nezhegol,,wd:Q18397820,RU-BEL,50.4298,37.0167,Q21340382,,,14656436116,,active,,wikidata,,2026-09-15,
wd:Q21341674,wikidata,village,Ново-Репяховка,,Novo-Repyakhovka,,wd:Q18326895,RU-BEL,50.871736,35.569899,Q21341674,,,14643430116,,active,,wikidata,,2026-09-15,
wd:Q21340024,wikidata,village,Муренцев,,,,wd:Q18326882,RU-BEL,50.65759,37.963639,Q21340024,,,14644434146,,active,,wikidata,,2026-09-15,
